Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:    4.251, Eval reward: -551.856, TD loss:  -9.271, Epsiode:    0, Epsilon:     1.0
Iteration:  267000, Train reward:  134.852, Eval reward:  104.995, TD loss: 141.344, Epsiode:  417, Epsilon:    0.01
Iteration:  267100, Train reward:  127.728, Eval reward:  105.102, TD loss: 153.514, Epsiode:  417, Epsilon:    0.01
Iteration:  267200, Train reward:  116.906, Eval reward:   92.339, TD loss: 149.605, Epsiode:  417, Epsilon:    0.01
Iteration:  267300, Train reward:  122.524, Eval reward:  112.805, TD loss: 132.394, Epsiode:  417, Epsilon:    0.01
Iteration:  267400, Train reward:  131.669, Eval reward:   88.011, TD loss: 154.036, Epsiode:  417, Epsilon:    0.01
Iteration:  267500, Train reward:  124.239, Eval reward:   95.898, TD loss: 150.798, Epsiode:  418, Epsilon:    0.01
Iteration:  267600, Train reward:  162.228, Eval reward:   91.959, TD loss: 153.757, Epsiode:  418, Epsilon:    0.01
Iteration:  267700, Train reward:  147.481, Eval reward:   88.594, TD loss:  155.81, Epsiode:  418, Epsilon:    0.01
Iteration:  267800, Train reward:  122.814, Eval reward:    83.47, TD loss: 127.098, Epsiode:  418, Epsilon:    0.01
Iteration:  267900, Train reward:  136.992, Eval reward:  100.215, TD loss: 144.374, Epsiode:  418, Epsilon:    0.01
Iteration:  268000, Train reward:  120.267, Eval reward:   81.619, TD loss: 140.777, Epsiode:  418, Epsilon:    0.01
Iteration:  268100, Train reward:  146.933, Eval reward:    79.09, TD loss:  145.68, Epsiode:  419, Epsilon:    0.01
Iteration:  268200, Train reward:  149.012, Eval reward:   63.456, TD loss:   142.3, Epsiode:  419, Epsilon:    0.01
Iteration:  268300, Train reward:  124.823, Eval reward:   80.021, TD loss: 158.412, Epsiode:  419, Epsilon:    0.01
Iteration:  268400, Train reward:  138.794, Eval reward:   55.542, TD loss: 142.937, Epsiode:  419, Epsilon:    0.01
Iteration:  268500, Train reward:  142.452, Eval reward:   75.379, TD loss: 139.075, Epsiode:  419, Epsilon:    0.01
Iteration:  268600, Train reward:  144.683, Eval reward:   84.188, TD loss: 154.727, Epsiode:  420, Epsilon:    0.01
Iteration:  268700, Train reward:  137.588, Eval reward:   76.701, TD loss: 141.399, Epsiode:  420, Epsilon:    0.01
Iteration:  268800, Train reward:  153.222, Eval reward:   75.225, TD loss: 136.396, Epsiode:  420, Epsilon:    0.01
Iteration:  268900, Train reward:  165.098, Eval reward:   84.149, TD loss: 146.184, Epsiode:  420, Epsilon:    0.01
Iteration:  269000, Train reward:  166.273, Eval reward:   61.585, TD loss: 152.063, Epsiode:  420, Epsilon:    0.01
Iteration:  269100, Train reward:  164.193, Eval reward:   65.209, TD loss:  134.19, Epsiode:  421, Epsilon:    0.01
Iteration:  269200, Train reward:  162.363, Eval reward:   48.338, TD loss: 153.583, Epsiode:  421, Epsilon:    0.01
Iteration:  269300, Train reward:  160.445, Eval reward:   63.625, TD loss: 148.155, Epsiode:  421, Epsilon:    0.01
Iteration:  269400, Train reward:  159.558, Eval reward:   56.453, TD loss: 146.087, Epsiode:  421, Epsilon:    0.01
Iteration:  269500, Train reward:  141.955, Eval reward:   80.799, TD loss: 155.332, Epsiode:  422, Epsilon:    0.01
Iteration:  269600, Train reward:   124.74, Eval reward:   52.316, TD loss: 151.539, Epsiode:  422, Epsilon:    0.01
Iteration:  269700, Train reward:  132.114, Eval reward:   75.184, TD loss: 167.617, Epsiode:  422, Epsilon:    0.01
Iteration:  269800, Train reward:  163.894, Eval reward:   59.402, TD loss: 156.806, Epsiode:  423, Epsilon:    0.01
Iteration:  269900, Train reward:   151.57, Eval reward:   59.302, TD loss: 149.624, Epsiode:  423, Epsilon:    0.01
Iteration:  270000, Train reward:   155.04, Eval reward:   79.754, TD loss:  159.82, Epsiode:  423, Epsilon:    0.01
Iteration:  270100, Train reward:   140.63, Eval reward:   77.897, TD loss: 153.473, Epsiode:  423, Epsilon:    0.01
Iteration:  270200, Train reward:  139.156, Eval reward:    88.31, TD loss: 158.127, Epsiode:  423, Epsilon:    0.01
Iteration:  270300, Train reward:  152.608, Eval reward:   86.141, TD loss: 162.526, Epsiode:  423, Epsilon:    0.01
Iteration:  270400, Train reward:  156.286, Eval reward:   93.652, TD loss: 136.323, Epsiode:  424, Epsilon:    0.01
Iteration:  270500, Train reward:  138.759, Eval reward:  101.142, TD loss: 154.358, Epsiode:  424, Epsilon:    0.01
Iteration:  270600, Train reward:  155.105, Eval reward:   79.481, TD loss: 155.443, Epsiode:  424, Epsilon:    0.01
Iteration:  270700, Train reward:  158.077, Eval reward:    76.07, TD loss: 156.386, Epsiode:  424, Epsilon:    0.01
Iteration:  270800, Train reward:   164.82, Eval reward:   86.676, TD loss: 146.246, Epsiode:  424, Epsilon:    0.01
Iteration:  270900, Train reward:  171.859, Eval reward:   93.008, TD loss: 153.408, Epsiode:  425, Epsilon:    0.01
Iteration:  271000, Train reward:  169.164, Eval reward:  138.689, TD loss: 146.062, Epsiode:  425, Epsilon:    0.01
Iteration:  271100, Train reward:  188.368, Eval reward:  124.966, TD loss: 154.336, Epsiode:  425, Epsilon:    0.01
Iteration:  271200, Train reward:  179.141, Eval reward:  134.259, TD loss: 154.426, Epsiode:  425, Epsilon:    0.01
Iteration:  271300, Train reward:  157.981, Eval reward:  142.245, TD loss: 140.959, Epsiode:  425, Epsilon:    0.01
Iteration:  271400, Train reward:  192.739, Eval reward:  159.187, TD loss: 146.208, Epsiode:  425, Epsilon:    0.01
Iteration:  271500, Train reward:  174.227, Eval reward:  125.948, TD loss: 154.687, Epsiode:  426, Epsilon:    0.01
Iteration:  271600, Train reward:  175.838, Eval reward:  127.192, TD loss: 153.321, Epsiode:  426, Epsilon:    0.01
Iteration:  271700, Train reward:  156.623, Eval reward:  129.622, TD loss: 133.845, Epsiode:  426, Epsilon:    0.01
Iteration:  271800, Train reward:  178.097, Eval reward:  124.478, TD loss: 149.743, Epsiode:  426, Epsilon:    0.01
Iteration:  271900, Train reward:  176.829, Eval reward:  121.044, TD loss: 151.504, Epsiode:  427, Epsilon:    0.01
Iteration:  272000, Train reward:  156.291, Eval reward:     33.3, TD loss: 152.089, Epsiode:  427, Epsilon:    0.01
Iteration:  272100, Train reward:  148.139, Eval reward:   42.981, TD loss: 159.514, Epsiode:  427, Epsilon:    0.01
Iteration:  272200, Train reward:  164.437, Eval reward:   48.172, TD loss: 143.758, Epsiode:  427, Epsilon:    0.01
Iteration:  272300, Train reward:  173.164, Eval reward:   32.163, TD loss: 155.914, Epsiode:  427, Epsilon:    0.01
Iteration:  272400, Train reward:  161.914, Eval reward:   48.126, TD loss:  167.95, Epsiode:  427, Epsilon:    0.01
Iteration:  272500, Train reward:   169.99, Eval reward:   36.508, TD loss: 140.523, Epsiode:  428, Epsilon:    0.01
Iteration:  272600, Train reward:  158.661, Eval reward:   48.676, TD loss: 146.009, Epsiode:  428, Epsilon:    0.01
Iteration:  272700, Train reward:  170.744, Eval reward:   54.394, TD loss: 169.697, Epsiode:  428, Epsilon:    0.01
Iteration:  272800, Train reward:  175.529, Eval reward:    51.71, TD loss: 143.403, Epsiode:  428, Epsilon:    0.01
Iteration:  272900, Train reward:  176.189, Eval reward:   48.198, TD loss:  159.08, Epsiode:  428, Epsilon:    0.01
Iteration:  273000, Train reward:  166.656, Eval reward:   65.245, TD loss: 152.268, Epsiode:  428, Epsilon:    0.01
Iteration:  273100, Train reward:  166.998, Eval reward:   65.743, TD loss:  151.59, Epsiode:  428, Epsilon:    0.01
Iteration:  273200, Train reward:  172.807, Eval reward:   65.822, TD loss: 147.075, Epsiode:  428, Epsilon:    0.01
Iteration:  273300, Train reward:  165.514, Eval reward:   67.615, TD loss: 160.122, Epsiode:  428, Epsilon:    0.01
Iteration:  273400, Train reward:   182.75, Eval reward:   58.453, TD loss: 150.094, Epsiode:  429, Epsilon:    0.01
Iteration:  273500, Train reward:  177.908, Eval reward:   52.039, TD loss: 150.868, Epsiode:  429, Epsilon:    0.01
Iteration:  273600, Train reward:  191.293, Eval reward:   45.855, TD loss: 158.315, Epsiode:  429, Epsilon:    0.01
Iteration:  273700, Train reward:  172.105, Eval reward:   48.741, TD loss:  161.89, Epsiode:  429, Epsilon:    0.01
Iteration:  273800, Train reward:   168.75, Eval reward:   70.945, TD loss: 145.922, Epsiode:  429, Epsilon:    0.01
Iteration:  273900, Train reward:  163.643, Eval reward:   44.907, TD loss: 148.842, Epsiode:  429, Epsilon:    0.01
Iteration:  274000, Train reward:  173.892, Eval reward:  234.171, TD loss: 152.756, Epsiode:  429, Epsilon:    0.01
Iteration:  274100, Train reward:   152.47, Eval reward:  218.002, TD loss: 151.809, Epsiode:  429, Epsilon:    0.01
Iteration:  274200, Train reward:  189.182, Eval reward:  219.795, TD loss: 153.239, Epsiode:  429, Epsilon:    0.01
Iteration:  274300, Train reward:  166.158, Eval reward:  225.716, TD loss: 141.399, Epsiode:  429, Epsilon:    0.01
Iteration:  274400, Train reward:  164.083, Eval reward:  211.977, TD loss: 142.821, Epsiode:  430, Epsilon:    0.01
Iteration:  274500, Train reward:  154.398, Eval reward:  222.082, TD loss:  161.56, Epsiode:  430, Epsilon:    0.01
Iteration:  274600, Train reward:  164.555, Eval reward:  208.946, TD loss: 138.472, Epsiode:  430, Epsilon:    0.01
Iteration:  274700, Train reward:  171.033, Eval reward:   222.91, TD loss: 153.666, Epsiode:  430, Epsilon:    0.01
Iteration:  274800, Train reward:  154.563, Eval reward:  223.864, TD loss: 142.669, Epsiode:  430, Epsilon:    0.01
Iteration:  274900, Train reward:  176.413, Eval reward:  233.714, TD loss: 149.562, Epsiode:  431, Epsilon:    0.01
Iteration:  275000, Train reward:  157.315, Eval reward:  125.437, TD loss: 148.887, Epsiode:  431, Epsilon:    0.01
Iteration:  275100, Train reward:   172.78, Eval reward:  151.614, TD loss: 169.059, Epsiode:  431, Epsilon:    0.01
Iteration:  275200, Train reward:  157.393, Eval reward:  123.907, TD loss: 161.743, Epsiode:  431, Epsilon:    0.01
Iteration:  275300, Train reward:  153.985, Eval reward:   132.19, TD loss: 161.976, Epsiode:  432, Epsilon:    0.01
Iteration:  275400, Train reward:  137.063, Eval reward:   144.72, TD loss: 144.887, Epsiode:  432, Epsilon:    0.01
Iteration:  275500, Train reward:  165.042, Eval reward:  131.299, TD loss: 140.579, Epsiode:  432, Epsilon:    0.01
Iteration:  275600, Train reward:  161.602, Eval reward:  119.047, TD loss: 156.709, Epsiode:  432, Epsilon:    0.01
Iteration:  275700, Train reward:  168.183, Eval reward:  135.071, TD loss: 173.708, Epsiode:  433, Epsilon:    0.01
Iteration:  275800, Train reward:  163.777, Eval reward:  148.845, TD loss: 161.877, Epsiode:  433, Epsilon:    0.01
Iteration:  275900, Train reward:  164.454, Eval reward:  126.257, TD loss: 162.403, Epsiode:  433, Epsilon:    0.01
Iteration:  276000, Train reward:  166.669, Eval reward:  -65.919, TD loss: 153.206, Epsiode:  433, Epsilon:    0.01
Iteration:  276100, Train reward:  171.445, Eval reward:  -75.093, TD loss: 144.782, Epsiode:  433, Epsilon:    0.01
Iteration:  276200, Train reward:  165.957, Eval reward:  -89.769, TD loss: 154.579, Epsiode:  434, Epsilon:    0.01
Iteration:  276300, Train reward:  152.684, Eval reward:  -52.668, TD loss: 148.629, Epsiode:  434, Epsilon:    0.01
Iteration:  276400, Train reward:  162.076, Eval reward: -100.145, TD loss: 151.673, Epsiode:  434, Epsilon:    0.01
Iteration:  276500, Train reward:   166.45, Eval reward:  -83.724, TD loss: 144.912, Epsiode:  434, Epsilon:    0.01
Iteration:  276600, Train reward:  156.834, Eval reward:   -82.74, TD loss: 158.159, Epsiode:  435, Epsilon:    0.01
Iteration:  276700, Train reward:  164.498, Eval reward:  -71.751, TD loss: 148.139, Epsiode:  435, Epsilon:    0.01
Iteration:  276800, Train reward:  177.587, Eval reward:  -77.776, TD loss:  136.52, Epsiode:  435, Epsilon:    0.01
Iteration:  276900, Train reward:  163.395, Eval reward:  -83.368, TD loss: 142.781, Epsiode:  435, Epsilon:    0.01
Iteration:  277000, Train reward:   155.38, Eval reward:   138.72, TD loss:  149.83, Epsiode:  435, Epsilon:    0.01
Iteration:  277100, Train reward:  162.714, Eval reward:   156.47, TD loss:  160.32, Epsiode:  435, Epsilon:    0.01
Iteration:  277200, Train reward:  164.486, Eval reward:  155.416, TD loss: 161.474, Epsiode:  435, Epsilon:    0.01
Iteration:  277300, Train reward:  164.555, Eval reward:  138.054, TD loss: 154.948, Epsiode:  435, Epsilon:    0.01
Iteration:  277400, Train reward:   161.15, Eval reward:  165.747, TD loss: 135.345, Epsiode:  436, Epsilon:    0.01
Iteration:  277500, Train reward:  161.995, Eval reward:  138.127, TD loss: 156.113, Epsiode:  436, Epsilon:    0.01
Iteration:  277600, Train reward:  161.619, Eval reward:  138.487, TD loss: 161.131, Epsiode:  436, Epsilon:    0.01
Iteration:  277700, Train reward:  180.693, Eval reward:  159.424, TD loss: 142.738, Epsiode:  437, Epsilon:    0.01
Iteration:  277800, Train reward:  179.544, Eval reward:  151.269, TD loss:  158.49, Epsiode:  437, Epsilon:    0.01
Iteration:  277900, Train reward:  164.445, Eval reward:   155.93, TD loss: 146.588, Epsiode:  437, Epsilon:    0.01
Iteration:  278000, Train reward:  163.218, Eval reward:  117.604, TD loss: 129.787, Epsiode:  437, Epsilon:    0.01
Iteration:  278100, Train reward:  148.227, Eval reward:  136.036, TD loss: 153.306, Epsiode:  438, Epsilon:    0.01
Iteration:  278200, Train reward:  160.481, Eval reward:  121.759, TD loss: 163.267, Epsiode:  438, Epsilon:    0.01
Iteration:  278300, Train reward:  163.572, Eval reward:  113.586, TD loss: 153.197, Epsiode:  438, Epsilon:    0.01
Iteration:  278400, Train reward:  159.138, Eval reward:  127.117, TD loss: 158.025, Epsiode:  438, Epsilon:    0.01
Iteration:  278500, Train reward:  165.344, Eval reward:  126.164, TD loss: 140.703, Epsiode:  438, Epsilon:    0.01
Iteration:  278600, Train reward:   174.63, Eval reward:  146.731, TD loss: 158.757, Epsiode:  439, Epsilon:    0.01
Iteration:  278700, Train reward:  148.732, Eval reward:  124.807, TD loss: 146.968, Epsiode:  439, Epsilon:    0.01
Iteration:  278800, Train reward:  172.486, Eval reward:  114.062, TD loss: 149.946, Epsiode:  439, Epsilon:    0.01
Iteration:  278900, Train reward:  148.802, Eval reward:  121.826, TD loss: 159.493, Epsiode:  439, Epsilon:    0.01
Iteration:  279000, Train reward:   147.45, Eval reward:   62.474, TD loss: 159.056, Epsiode:  439, Epsilon:    0.01
Iteration:  279100, Train reward:  154.848, Eval reward:   53.836, TD loss: 149.198, Epsiode:  439, Epsilon:    0.01
Iteration:  279200, Train reward:  166.703, Eval reward:   57.296, TD loss:  150.29, Epsiode:  439, Epsilon:    0.01
Iteration:  279300, Train reward:  141.909, Eval reward:   55.101, TD loss: 131.956, Epsiode:  439, Epsilon:    0.01
Iteration:  279400, Train reward:  162.552, Eval reward:   44.358, TD loss: 153.813, Epsiode:  440, Epsilon:    0.01
Iteration:  279500, Train reward:  158.821, Eval reward:   70.729, TD loss: 139.057, Epsiode:  440, Epsilon:    0.01
Iteration:  279600, Train reward:  137.029, Eval reward:   60.833, TD loss:  155.65, Epsiode:  440, Epsilon:    0.01
Iteration:  279700, Train reward:  134.639, Eval reward:   64.701, TD loss: 154.006, Epsiode:  440, Epsilon:    0.01
Iteration:  279800, Train reward:  156.285, Eval reward:   51.569, TD loss: 140.124, Epsiode:  440, Epsilon:    0.01
Iteration:  279900, Train reward:  167.848, Eval reward:   59.822, TD loss: 159.348, Epsiode:  440, Epsilon:    0.01
Iteration:  280000, Train reward:  151.702, Eval reward:   17.336, TD loss: 144.578, Epsiode:  441, Epsilon:    0.01
Iteration:  280100, Train reward:  142.156, Eval reward:   17.355, TD loss: 156.054, Epsiode:  441, Epsilon:    0.01
Iteration:  280200, Train reward:  174.811, Eval reward:   25.776, TD loss:  145.74, Epsiode:  441, Epsilon:    0.01
Iteration:  280300, Train reward:  138.542, Eval reward:   15.576, TD loss: 155.665, Epsiode:  441, Epsilon:    0.01
Iteration:  280400, Train reward:  148.116, Eval reward:   22.203, TD loss:  141.39, Epsiode:  441, Epsilon:    0.01
Iteration:  280500, Train reward:  154.645, Eval reward:    5.332, TD loss: 125.008, Epsiode:  441, Epsilon:    0.01
Iteration:  280600, Train reward:  177.923, Eval reward:    9.196, TD loss: 131.632, Epsiode:  441, Epsilon:    0.01
Iteration:  280700, Train reward:  174.283, Eval reward:   28.538, TD loss: 146.266, Epsiode:  442, Epsilon:    0.01
Iteration:  280800, Train reward:  169.378, Eval reward:   28.066, TD loss: 149.027, Epsiode:  442, Epsilon:    0.01
Iteration:  280900, Train reward:  166.836, Eval reward:    21.27, TD loss: 138.188, Epsiode:  442, Epsilon:    0.01
Iteration:  281000, Train reward:  162.093, Eval reward:    -2.55, TD loss: 137.218, Epsiode:  443, Epsilon:    0.01
Iteration:  281100, Train reward:  171.202, Eval reward:   -6.791, TD loss: 157.785, Epsiode:  443, Epsilon:    0.01
Iteration:  281200, Train reward:  175.946, Eval reward:   -1.404, TD loss: 153.574, Epsiode:  443, Epsilon:    0.01
Iteration:  281300, Train reward:  173.161, Eval reward:    2.381, TD loss: 163.147, Epsiode:  443, Epsilon:    0.01
Iteration:  281400, Train reward:  184.302, Eval reward:  -11.157, TD loss: 140.091, Epsiode:  443, Epsilon:    0.01
Iteration:  281500, Train reward:  185.008, Eval reward:   -2.093, TD loss: 151.573, Epsiode:  443, Epsilon:    0.01
Iteration:  281600, Train reward:  188.248, Eval reward:   -19.27, TD loss: 150.889, Epsiode:  443, Epsilon:    0.01
Iteration:  281700, Train reward:  181.637, Eval reward:    9.708, TD loss: 166.482, Epsiode:  443, Epsilon:    0.01
Iteration:  281800, Train reward:  172.388, Eval reward:    -9.92, TD loss: 144.525, Epsiode:  444, Epsilon:    0.01
Iteration:  281900, Train reward:  175.179, Eval reward:    8.608, TD loss:  148.13, Epsiode:  444, Epsilon:    0.01
Iteration:  282000, Train reward:  171.882, Eval reward:  -30.522, TD loss: 145.705, Epsiode:  444, Epsilon:    0.01
Iteration:  282100, Train reward:  174.082, Eval reward:  -25.375, TD loss: 157.493, Epsiode:  444, Epsilon:    0.01
Iteration:  282200, Train reward:  184.523, Eval reward:  -46.227, TD loss: 133.236, Epsiode:  444, Epsilon:    0.01
Iteration:  282300, Train reward:  187.132, Eval reward:  -39.306, TD loss: 163.192, Epsiode:  444, Epsilon:    0.01
Iteration:  282400, Train reward:  180.329, Eval reward:  -45.701, TD loss: 142.348, Epsiode:  445, Epsilon:    0.01
Iteration:  282500, Train reward:  184.309, Eval reward:  -48.538, TD loss: 143.287, Epsiode:  445, Epsilon:    0.01
Iteration:  282600, Train reward:  176.631, Eval reward:  -45.887, TD loss: 151.242, Epsiode:  445, Epsilon:    0.01
Iteration:  282700, Train reward:  177.137, Eval reward:   -48.17, TD loss: 150.742, Epsiode:  445, Epsilon:    0.01
Iteration:  282800, Train reward:  168.119, Eval reward:  -11.894, TD loss: 172.253, Epsiode:  445, Epsilon:    0.01
